sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sh,std_Sh,min_Sh,mean_PF,mean_DD,worst_DD,mean_Ret,n_trades,n_folds
2.0,1.5,3.5,6.0,2.0,0.5607074479962039,1.084978049484238,-1.472765649167324,1.6221204071057391,-8.018457404344614,-14.43247835741864,3.043160785849048,162,24
2.0,1.5,3.5,6.0,3.0,0.6338975038287383,1.080624724728822,-1.472765649167324,1.6651206072436713,-7.7740193511347995,-14.43247835741864,3.603136736152216,150,24
2.0,1.5,3.5,8.0,2.0,0.6150945965422856,1.120561835384169,-1.472765649167324,1.6747577513461192,-8.01067218331823,-14.43247835741864,3.268708611768068,142,24
2.0,1.5,3.5,8.0,3.0,0.6867625110930534,1.1223615404183367,-1.472765649167324,1.5568758596405337,-7.646190530464119,-14.43247835741864,3.99116301649363,129,24
2.0,1.5,5.0,6.0,2.0,0.5533623256327456,1.073654064141418,-1.4059780410958815,1.650953527384604,-8.188193790512118,-14.008593761495044,3.2244512992378254,162,24
2.0,1.5,5.0,6.0,3.0,0.6320698947909714,1.0736563311309109,-1.4059780410958815,1.7104819793879795,-7.967938295230646,-14.008593761495044,3.923501633827771,150,24
2.0,1.5,5.0,8.0,2.0,0.6104911664903173,1.1255866122935407,-1.4059780410958815,1.715977226908408,-8.204595512111363,-14.008593761495044,3.397427783625499,142,24
2.0,1.5,5.0,8.0,3.0,0.6945306514934971,1.1179552786933586,-1.4059780410958815,1.6084421070090753,-7.821162653268336,-14.008593761495044,4.298208086553658,129,24
2.0,2.0,2.5,4.5,2.0,0.4136304494455441,1.074675059004496,-1.434780509025915,1.4905282205633288,-8.938652964366348,-15.598369445157756,1.8185098474754613,190,24
2.0,2.0,2.5,4.5,3.0,0.48456222886416517,1.0774835540287515,-1.434780509025915,1.5269663055250495,-8.660553050595311,-15.598369445157756,2.2813608367175076,179,24
