sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
2.5,1.0,3.5,8.0,3.0,36,55.55555555555556,1.6061537698626263,47.50819159349868,5.723358408240853,0.6076374705293918,0.6401083340154572,-22.56358252902976,31.11111111111111
2.5,1.0,5.0,6.0,3.0,46,54.347826086956516,1.7022398694442362,56.452499148756964,6.618242897677606,0.6678918403085561,0.6947243039535074,-24.338288267838575,23.76086956521739
2.5,1.0,5.0,8.0,3.0,36,55.55555555555556,1.6495839193603654,51.41879418144224,6.120182309273514,0.6308213664695643,0.673803227744037,-23.72869594343207,31.11111111111111
2.5,1.5,2.5,4.5,3.0,55,58.18181818181818,1.523143594275325,47.50270176628402,5.722795029858907,0.5765330085703709,0.5783521460969253,-26.72352732288755,19.490909090909092
2.5,1.5,2.5,6.0,3.0,46,54.347826086956516,1.4919383226041685,41.58683201099937,5.104987449594933,0.5251709302308738,0.5253655641635038,-25.768952909416353,23.76086956521739
2.5,1.5,2.5,8.0,3.0,36,55.55555555555556,1.5528364533724055,44.02333526593738,5.362067005520932,0.5592892017982622,0.5763246585035151,-25.473569289667346,31.11111111111111
2.5,1.5,3.5,4.5,3.0,55,56.36363636363636,1.527700036651276,50.80072697788849,6.058053307070144,0.5906533826555286,0.5982025521995905,-26.35549240665121,19.490909090909092
2.5,1.5,3.5,6.0,3.0,46,54.347826086956516,1.5102597616254365,44.95203297438195,5.4590753159901695,0.545905082032,0.552804383230479,-25.39612359326598,23.76086956521739
2.5,1.5,3.5,8.0,3.0,36,55.55555555555556,1.5682365125033915,47.66986001610876,5.739941135281601,0.5842927958198925,0.6073605582678654,-25.099256393838782,31.11111111111111
2.5,1.5,5.0,6.0,3.0,46,54.347826086956516,1.5472469730170757,48.38580710135636,5.813191130669959,0.5630623168431438,0.5728768557337854,-26.514611541717215,23.76086956521739
2.5,1.5,5.0,8.0,3.0,36,55.55555555555556,1.6086033249884244,51.570575242000174,6.135406321614512,0.6076291548411208,0.6405380335656887,-26.22219508132452,31.11111111111111
2.5,2.0,2.5,4.5,3.0,55,58.18181818181818,1.6084076838085921,57.5554821060797,6.725540402593011,0.6455484344385081,0.6444983273167162,-27.156085562734305,19.490909090909092
2.5,2.0,2.5,6.0,3.0,46,54.347826086956516,1.5888094676748663,51.435618507389044,6.121870474582991,0.6068091396301062,0.611126018393181,-25.17747869029241,23.76086956521739
2.5,2.0,2.5,8.0,3.0,36,55.55555555555556,1.6640116830060332,52.72503811324742,6.2507761759198255,0.6320853487793203,0.655105442630636,-25.17747869029232,31.11111111111111
2.5,2.0,3.5,4.5,3.0,55,56.36363636363636,1.6090653704084716,61.064715243809275,7.062687693893177,0.6577640385121007,0.66333310531488,-26.791531045827142,19.490909090909092
2.5,2.0,3.5,6.0,3.0,46,54.347826086956516,1.6038379739267434,55.02137501554216,6.478053767071423,0.6254077532783542,0.637423075438427,-24.80302204116033,23.76086956521739
2.5,2.0,3.5,8.0,3.0,36,55.55555555555556,1.6744800685112724,56.57867309274216,6.630549791709361,0.6554061941746957,0.6851041280250832,-24.80302204116033,31.11111111111111
2.5,2.0,5.0,6.0,3.0,46,54.347826086956516,1.6412796531123195,58.6815939330021,6.834425925627019,0.6402656067724484,0.655585644250352,-25.926391988556436,23.76086956521739
2.5,2.0,5.0,8.0,3.0,36,55.55555555555556,1.7155093943890627,60.6998128522634,7.027924784401884,0.6769200668680498,0.7173927775526614,-25.92639198855644,31.11111111111111
