sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.5,1.5,2.5,8.0,2.0,26,42.30769230769231,0.9706869310424066,7.056300660975134,3.4180424224294903,0.4476564321320662,0.4036736105425539,-14.511841992187078,17.307692307692307
1.5,1.5,2.5,8.0,3.0,25,40.0,0.9300483946981924,6.117338854526033,2.9699444437168543,0.393960547068402,0.3568152539870585,-15.388814342452935,18.6
1.5,1.5,3.5,4.5,2.0,37,40.54054054054054,1.2075479153634314,7.2133516405755715,3.492796571452206,0.43817702547208076,0.38139507860057215,-13.453698119978498,11.702702702702704
1.5,1.5,3.5,4.5,3.0,37,37.83783783783784,1.1879599592107628,6.932493606075663,3.359072726771295,0.4194236533318662,0.36605111723976835,-13.45369811997851,12.0
1.5,1.5,3.5,6.0,2.0,31,41.935483870967744,1.378449548632307,10.342896438423367,4.971002556951887,0.6153345832297714,0.5637278967518494,-13.205168973963472,15.612903225806452
1.5,1.5,3.5,6.0,3.0,32,34.375,1.2069921121160543,6.2643508969250306,3.0402349366195347,0.38566069919077306,0.34836141570485607,-14.171154436851808,15.5625
1.5,1.5,3.5,8.0,2.0,26,42.30769230769231,1.0313632284977101,8.859605084944722,4.273073683090867,0.5394766748021265,0.49495883069010893,-14.159441576735727,17.307692307692307
1.5,1.5,3.5,8.0,3.0,25,40.0,1.0074349318461626,8.294731890065732,4.00601857247298,0.5065263858453429,0.46743907481077335,-15.038332560127444,18.6
1.5,1.5,5.0,6.0,2.0,31,41.935483870967744,1.4019201629930598,10.919336240473076,5.240948517780697,0.623872948055362,0.5744223673761285,-13.309381694078718,15.612903225806452
1.5,1.5,5.0,6.0,3.0,32,34.375,1.2278794587980566,6.819484062476233,3.305215688888663,0.4030738976408623,0.36698288531141365,-14.274207318627791,15.5625
1.5,1.5,5.0,8.0,2.0,26,42.30769230769231,0.9958972235871919,8.629207632118252,4.164233730255362,0.5077899722561924,0.46572815326152506,-14.255578676883419,17.307692307692307
1.5,1.5,5.0,8.0,3.0,25,40.0,0.9731707843886451,8.093127601335004,3.9105351328197813,0.4779107870864278,0.441080804590355,-15.130955426511514,18.6
1.5,2.0,2.5,4.5,2.0,37,40.54054054054054,1.1912066767562963,6.736137410539489,3.265476601514572,0.4043986853999912,0.35275913758026023,-14.215828052027932,11.702702702702704
1.5,2.0,2.5,4.5,3.0,37,37.83783783783784,1.1478144871023852,5.527961216711552,2.687649796821745,0.3384459912576338,0.29486276261786165,-14.215828052027927,12.0
1.5,2.0,2.5,6.0,2.0,31,41.935483870967744,1.3334412930280923,9.476338109104399,4.563845383479381,0.5542609511524953,0.5064992479352113,-13.704850380774092,15.612903225806452
1.5,2.0,2.5,6.0,3.0,32,40.625,1.2148933243651392,6.471444199193677,3.139168324503916,0.3950159893418282,0.35666304483511174,-14.374209077986432,15.5625
1.5,2.0,2.5,8.0,2.0,26,42.30769230769231,0.9742022312584813,7.347254998153918,3.556488921598522,0.44547353800366735,0.401560369960018,-14.978346468977154,17.307692307692307
1.5,2.0,2.5,8.0,3.0,25,40.0,0.9312592580971335,6.288532523878554,3.05179211256863,0.3883711229837572,0.35166495496371986,-15.849332404341117,18.6
1.5,2.0,3.5,4.5,2.0,37,40.54054054054054,1.2496907953427885,8.705515486264126,4.200294578654007,0.4963033305877591,0.4400204749725013,-14.085538960662813,11.702702702702704
1.5,2.0,3.5,4.5,3.0,37,37.83783783783784,1.223776089501815,8.26862059122504,3.993656872893925,0.47079700436307587,0.4182925209904918,-14.085538960662818,12.0
1.5,2.0,3.5,6.0,2.0,31,41.935483870967744,1.3800553616497715,10.781651067571785,5.1765355321946815,0.6101808711744721,0.5629757723012153,-13.681435258903946,15.612903225806452
1.5,2.0,3.5,6.0,3.0,32,34.375,1.2175622976092797,6.67313497421651,3.235427046745687,0.39515000279288764,0.36100749406677635,-14.641011619234783,15.5625
1.5,2.0,3.5,8.0,2.0,26,42.30769230769231,1.03115816535569,9.152386235698629,4.411215352487141,0.5331579580956408,0.4883509729600223,-14.628413573363929,17.307692307692307
1.5,2.0,3.5,8.0,3.0,25,40.0,1.0039008445923838,8.465883581821076,4.087008392399305,0.49598325539278254,0.45697302538665785,-15.501301668818297,18.6
1.5,2.0,5.0,6.0,2.0,31,41.935483870967744,1.4023327474520704,11.359307895513071,5.4465082702152,0.6195956906746753,0.5753228102546555,-13.784743198985797,15.612903225806452
1.5,2.0,5.0,6.0,3.0,32,34.375,1.2376685081311989,7.229368467596897,3.5004172440316506,0.41208667919936337,0.37966852463006723,-14.74317111740922,15.5625
1.5,2.0,5.0,8.0,2.0,26,42.30769230769231,0.997866756303211,8.92127095534805,4.302184871928771,0.5041273643332789,0.46257558735970006,-14.72371113045364,17.307692307692307
1.5,2.0,5.0,8.0,3.0,25,40.0,0.9717376011788446,8.2637990428291,3.991374073769993,0.4699385872988168,0.4338763678090581,-15.59311545834015,18.6
2.0,1.0,2.5,4.5,2.0,34,47.05882352941176,1.334285952109237,11.485119630466368,5.505213189888081,0.6945673436790366,0.6638562354585466,-13.347356232905216,13.0
2.0,1.0,2.5,4.5,3.0,34,41.17647058823529,1.2511552110186894,9.64123481931438,4.641448565868012,0.5852548465602989,0.5585089729736696,-13.34735623290523,13.382352941176471
2.0,1.0,2.5,6.0,2.0,30,43.333333333333336,1.2281141655305179,6.027989402643397,2.9271998907419494,0.4003888258553836,0.37123922568721074,-13.9644099320119,15.966666666666667
2.0,1.0,2.5,6.0,3.0,29,37.93103448275862,1.2213851639954316,5.913958971780442,2.872621480091553,0.39456434480432045,0.37227972615698657,-14.795288587880467,17.379310344827587
2.0,1.0,2.5,8.0,2.0,25,40.0,1.0567955281005783,8.69468306909187,4.195176278703228,0.5488613270235485,0.5345081502253114,-15.005293873662055,19.32
2.0,1.0,2.5,8.0,3.0,25,40.0,1.0567955281005783,8.69468306909187,4.195176278703228,0.5488613270235485,0.5345081502253114,-15.005293873662055,19.32
2.0,1.0,3.5,4.5,2.0,34,44.11764705882353,1.3965842707254847,13.323683110080431,6.359301713794929,0.7732471473274078,0.7539915338073768,-13.121666187155972,13.0
2.0,1.0,3.5,4.5,3.0,34,41.17647058823529,1.3154522806759525,11.88046680087147,5.689467521922653,0.6887717029742593,0.6740629298053737,-13.121666187155977,13.382352941176471
