sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
2.0,1.5,2.5,4.5,2.0,0.4884911462834792,0.8708053194550094,-0.8230361105436813,1.637270548194262,-7.271965973582797,-8.721229962449085,3.325325391969007,8.6,51.13997113997114,5
2.0,1.5,2.5,4.5,3.0,0.4997475482178377,0.8553220709076081,-0.8230361105436813,1.65493533362183,-7.2384279977706925,-8.721229962449085,3.5181606181254494,8.0,49.39393939393939,5
2.0,1.5,2.5,6.0,2.0,0.27964409843122484,0.5890832469656878,-0.6248546568977994,1.1528766046271228,-7.514173058439047,-9.131300130639524,1.5477718445054234,7.8,43.80952380952381,5
2.0,1.5,2.5,6.0,3.0,0.3385393064216161,0.6147691095178586,-0.6248546568977994,1.2381905327997884,-7.36872078342545,-9.131300130639524,2.0038695476952806,7.2,40.73809523809524,5
2.0,1.5,2.5,8.0,2.0,0.5148680832883962,0.9405769589536851,-0.6248546568977994,1.9189722207778281,-6.739013814157329,-9.131300130639524,3.2024955687133905,6.2,50.07142857142857,5
2.0,1.5,2.5,8.0,3.0,0.5328429957222046,0.864526580029284,-0.6248546568977994,1.750685706568498,-6.992798169860677,-9.131300130639524,3.53272474161938,6.0,44.07142857142857,5
2.0,1.5,3.5,4.5,2.0,0.4833794999914664,0.9122454559368847,-0.840994076504696,1.6467394928172485,-7.322727534824294,-8.72122996244908,3.3284183811833,8.6,48.917748917748916,5
2.0,1.5,3.5,4.5,3.0,0.5106339709218162,0.9277859936613182,-0.840994076504696,1.6939382374695562,-7.197093844622013,-8.72122996244908,3.587059012094085,8.0,47.17171717171717,5
2.0,1.5,3.5,6.0,2.0,0.30256625955495103,0.6042548917016264,-0.5462528380029699,1.161211792613282,-7.570925149852438,-9.11702013067077,1.6973754828061203,7.8,43.80952380952381,5
2.0,1.5,3.5,6.0,3.0,0.3727691011779822,0.6579639583329503,-0.5462528380029699,1.2410665635295075,-7.3339115955138565,-9.11702013067077,2.180121982696488,7.2,40.73809523809524,5
2.0,1.5,3.5,8.0,2.0,0.5318493092473442,0.9466003659830733,-0.5462528380029699,1.9537816341446068,-6.734518795783641,-9.11702013067077,3.349570298031135,6.2,50.07142857142857,5
2.0,1.5,3.5,8.0,3.0,0.5527543066994995,0.8932049695976414,-0.5462528380029699,1.769314829113054,-6.987976825829827,-9.11702013067077,3.634997210311048,6.0,44.07142857142857,5
2.0,1.5,5.0,6.0,2.0,0.3399557106414079,0.6714712703650956,-0.6489440202451794,1.211147981750132,-7.688469728579925,-9.09580701555506,2.0730534775056775,7.8,40.95238095238095,5
2.0,1.5,5.0,6.0,3.0,0.39369192861336255,0.7103495048629664,-0.6489440202451794,1.2910471399501706,-7.543494614071838,-9.09580701555506,2.468634924720927,7.2,37.88095238095238,5
2.0,1.5,5.0,8.0,2.0,0.5778024632223951,1.0062575820870314,-0.6489440202451794,2.06799400838258,-6.727830491457796,-9.09580701555506,3.8070340480425413,6.2,47.21428571428571,5
2.0,1.5,5.0,8.0,3.0,0.6029949798184975,0.9659860310164315,-0.6489440202451794,1.8771014106483404,-6.980803993992479,-9.09580701555506,4.159944222922896,6.0,41.21428571428571,5
2.0,2.0,2.5,4.5,2.0,0.43114864177577966,0.8987525233107229,-0.9339179597972214,1.5352392372852877,-8.048655491807738,-10.730041957065124,3.093998242143587,8.6,51.13997113997114,5
2.0,2.0,2.5,4.5,3.0,0.43627219229408476,0.8817269317522974,-0.9339179597972214,1.5531001079412377,-8.036274864447124,-10.730041957065124,3.240030839427719,8.0,52.72727272727273,5
2.0,2.0,2.5,6.0,2.0,0.21716769809127726,0.6146306369626869,-0.7541087072860666,1.1306623498422617,-8.285811593675055,-10.727513561866836,1.1675363829057253,7.8,43.80952380952381,5
